t_ms,bmu,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63
1779998266887,3857,0.34884604098812266,0.6217709952789645,0.6591441857765546,0.652473458525544,0.24716342751920875,0.6457983284889484,0.6174798169433651,0.63354981758819,0.783403151836097,0.7488656122121743,0.7498441343623131,0.7508306103799787,0.22420933750882466,0.7598569900265946,0.5543893386279698,0.4897522151255345,0.7204694295458359,0.7883191376937163,0.23825723310678026,0.6486166277528232,0.18990097077018012,0.8057829961341472,0.5660272729049233,0.6276766523036944,0.6124574727109023,0.7235366255552013,0.38806787286672856,0.3759902734953582,0.33882941377926445,0.4049171543580276,0.6731639639117878,0.4362439309612676,0.5227375165407565,0.1908569166271831,0.7562865553948004,0.6561987612926196,0.36180696571764004,0.34457302879886065,0.5171419980210699,0.5580614392148239,0.4164417063203153,0.3168193346228315,0.6390678394851829,0.5379416573606205,0.19710337563667402,0.6728885873255911,0.2889912153344678,0.650859062084727,0.4595374126384543,0.7133607314012522,0.4643614961605332,0.6366425315703327,0.5300629792057537,0.721127011546531,0.6619947541215122,0.4354833643796767,0.6272895257375898,0.22709494855652457,0.6755519066087948,0.6445301725911243,0.7154067693000972,0.388383159866579,0.48693626948899066,0.6423023331771285
1779998266911,3857,0.3491009088676082,0.6215812366634205,0.6589487434006415,0.6527864698278338,0.24740008297078528,0.6455818512934742,0.6175505561939048,0.6332968100568158,0.7830391794855796,0.7485879166194737,0.7496810492940882,0.7505623875876705,0.22441054699658664,0.7595643334671675,0.5543285912189657,0.48975852696208094,0.7205297580709425,0.7880015848885261,0.23824813553188515,0.6484696595136864,0.19018795871820157,0.8053104567631224,0.5659946507319309,0.627755562477738,0.6121562579213644,0.7233913032874473,0.38850554676873905,0.37618973905177605,0.33885706488758705,0.4049630210292768,0.6729204574867309,0.4361734274595602,0.522728201617232,0.19105380108174613,0.7558613594671388,0.6560890201778317,0.3622018700484305,0.3448333134703915,0.5170835790264802,0.5579008749161594,0.4164820364635543,0.31696614981690413,0.6388984614795132,0.537911352115828,0.19720251124374608,0.6728757942775241,0.2892572264739742,0.6507637436268272,0.4597473228474266,0.7130651194419697,0.46434684199129184,0.6364669668830737,0.5299789903703951,0.7211066178997158,0.6622016956521246,0.4356326216463944,0.6276622362118522,0.22765578336642864,0.6753860095497942,0.644378073287133,0.7150254808110904,0.38861934778926643,0.4869002516074449,0.642325710720154
1779998266935,3858,0.3691693582096004,0.2955064917535784,0.2659010168637212,0.45570709908928586,0.37140144433888855,0.28873021021428935,0.31289205028114425,0.30175411777960104,0.5021837469101231,0.4375016668769777,0.35032201694636905,0.5465394381947716,0.7188805562787176,0.6236276321707992,0.6219942042256382,0.24070547019010122,0.5465305523335287,0.5408107664215577,0.20120992277999886,0.4709694828887254,0.2622988775650695,0.32600047548989813,0.648014045632724,0.3448441239612189,0.18091714431326994,0.47704398030168443,0.4556437528671167,0.6479243611910688,0.5644208681022805,0.4682595870878253,0.4922588863536132,0.5546534095298108,0.5548736379529027,0.5785544447567817,0.4513492513763851,0.623841385687378,0.2044555531150333,0.809290194248625,0.7552640324786306,0.6129508583867066,0.174118936174298,0.48174066103082,0.5277483449804617,0.7660908018966651,0.5213527147564881,0.3936596745206093,0.31457048229893664,0.24477178446733103,0.25801899132946293,0.46800615534461487,0.43327540984633245,0.42543356428970297,0.48925322810128613,0.5528423139219135,0.3508206909748603,0.648554942704095,0.695649579415738,0.310016006079946,0.5542318238924157,0.5393160251096475,0.46968775173765587,0.44769191126452956,0.38329976268008015,0.2420629536196829
1779998266957,3793,0.46308996940662955,0.4079329734414702,0.5018686029239661,0.6367412809289905,0.5380137143401854,0.6060627472557014,0.26372409272298103,0.33485472660636045,0.30245328287039736,0.22752369706881442,0.6405943497591102,0.7988560240279369,0.3407807522337459,0.7805481043545854,0.35566976026574976,0.6515371342066509,0.6656026529657695,0.8011440359058688,0.2578670652318952,0.49267765766061566,0.5235280958516773,0.2734516350260645,0.6833414484881749,0.35352074648260035,0.5620590799818834,0.1857813559537715,0.6189983294763284,0.2222077253822046,0.21361937018212457,0.7491598512873339,0.595606848386164,0.5653539874422362,0.7113369656697501,0.3119881299098846,0.5063125223490488,0.5954067945720042,0.5403954083479546,0.24224249387907096,0.5962131615676802,0.7982273564867216,0.8182607063132393,0.8091423441667802,0.5368076710568418,0.5720919141043935,0.30582298006084524,0.5464070094113366,0.657072390168399,0.8274620463110169,0.39060163918532,0.46929364990253203,0.6091411925964435,0.7364126710769867,0.48705286807648207,0.6292446094856483,0.28261672076077204,0.3299117529817788,0.22773733006772637,0.404673234408859,0.28698405868139854,0.7485612822889327,0.5407851469147268,0.35939008044170545,0.5351955656514182,0.5489678245209277
1779998266980,3794,0.5052425872401107,0.816409250289821,0.26195390569460514,0.47150105730594105,0.5069282226907935,0.26127690913455176,0.7439921128213925,0.7687632475012915,0.4131808659302754,0.339883637293756,0.5267704505028197,0.32745494953247545,0.8074443432623306,0.7017779552275552,0.49242713928072,0.5872365637865408,0.7686089545677509,0.503542845197508,0.753769938288362,0.4144120185138976,0.4150410670410802,0.6755422647873135,0.38264037829914654,0.4042876622015187,0.5315739960160808,0.3995096183561514,0.22088924659383355,0.31189859292869393,0.4709986612020525,0.2316287029376801,0.41044172951863966,0.42896538058083084,0.6636006863246902,0.7923239209236449,0.6004748563511688,0.6080435829439824,0.6514263925232924,0.5878458643116289,0.4059706994484351,0.40984528261483,0.3854809395419295,0.6023512223478451,0.4967429430369038,0.6377059854242488,0.8293607979835227,0.4375777365980239,0.5348762313779168,0.44634642506427674,0.47117802293531974,0.5489200666721009,0.583451297128063,0.5417730122719946,0.31127059770831894,0.6048964191764453,0.2641592823414061,0.5027719306015299,0.2735469419297126,0.31915013704678885,0.372047819167602,0.607072854932489,0.7919369734831601,0.5172001543929641,0.4289312758612566,0.6989193273083983
1779998267004,3793,0.46314153683447107,0.4081274761390993,0.5019183480305384,0.6365632878467943,0.5381326775086187,0.6059519983513351,0.26443855787526604,0.33519860652517613,0.302697317706309,0.22780704723423176,0.640135852096139,0.7981258192385907,0.34078150631638693,0.7801401561899601,0.3558543968879796,0.6513036825952945,0.6652336844651885,0.8005338802506241,0.25822385790382346,0.4930502356052638,0.5239147589368122,0.2742629691869563,0.683534298959164,0.35436699386579745,0.5619313630213867,0.18614763427802386,0.6185819411461138,0.22266986021362092,0.21388809365572706,0.7488299734596291,0.5954751667785462,0.5652474002841025,0.7114414534428607,0.312374369722458,0.5066396589978269,0.595306772653779,0.540358747964072,0.2427819600800182,0.5961371960961935,0.7978255129079206,0.8179211957779762,0.8088963061396836,0.5371594482352293,0.5727107196683344,0.3062882043742739,0.5462641199690901,0.6566484714806057,0.8266794472376237,0.3906482769761996,0.46920679012273603,0.6092202297271574,0.7361002866428747,0.4873480443889023,0.6290819318116152,0.2831559662593156,0.33054628020290705,0.2281654020829136,0.4048109657139037,0.28721508051900346,0.74819314976185,0.5405893365847778,0.3594243302303297,0.5352799065953806,0.5487421259692272
1779998267027,3794,0.5049897856918555,0.8160724279451718,0.26248525330178996,0.47167121259441086,0.5071465295331451,0.2618972755455052,0.7438108255073224,0.7682437509287131,0.41317040275847944,0.3401352486899988,0.526555394999309,0.3276275669589429,0.8071011240669707,0.7015477532942774,0.49237547591735814,0.5872245813563478,0.7680703740767569,0.5035435785626335,0.7537176908710699,0.4153702650452279,0.4157907983834092,0.6754604420196244,0.38330097921131406,0.4052149995295936,0.5316289001804658,0.39975088083317545,0.22153565013548177,0.31232618940272455,0.47128413106100653,0.2323949773142096,0.41087262440466477,0.4293652311934179,0.6634511895314098,0.7915657082162879,0.6000985364955168,0.6077554266416333,0.6509974869605657,0.5874460898830868,0.40621130516775844,0.41001689843828515,0.3857417606480126,0.6025083994974985,0.4969676566556743,0.6378114088865025,0.8287379317665245,0.4375303651994,0.5347243055974787,0.44616112480511083,0.4710679831170338,0.5485791930687074,0.5838061751278977,0.5420774116021875,0.3118444369038854,0.6050085202455558,0.2647899211419829,0.5031911939156553,0.27374584741005614,0.3195048572807384,0.37207636767516744,0.606724490466665,0.7912209348450553,0.5171062316628257,0.4289985542488376,0.698295839517784
1779998267050,3730,0.7051599841113044,0.34653544972899386,0.6281341094547589,0.4629938904884206,0.784335040304579,0.23244420362280246,0.2537583232800441,0.307388204794987,0.5013087495156285,0.6849440203094264,0.6645577309954692,0.874781038412397,0.15430609957377672,0.8701005906826702,0.6142525367683545,0.7643026306644746,0.8396569318633356,0.5570976007427866,0.7261326303830558,0.8394702784124687,0.6519444165823707,0.8072608508562044,0.8208310226806367,0.7054454881117691,0.6600451410918691,0.4947017856915428,0.8586948693685023,0.595897444396901,0.23094150224138185,0.5893352748683599,0.16334686578603885,0.8513308386541095,0.2435348770633439,0.5209818481942668,0.5801170758352242,0.6958223737431826,0.7480725376717043,0.4669227670673027,0.756209572697528,0.37090938980021515,0.5048995165792708,0.29960553133189455,0.26132163487472876,0.14019349189041813,0.5515647694917455,0.26527505544927693,0.7226189790609271,0.7626015104323559,0.47710247678384043,0.5817337934098429,0.41871630312553687,0.19511336501473728,0.1754277019132713,0.5024262174158379,0.6490899282421189,0.7235812651476653,0.4893245921501603,0.3465429007716723,0.4221654696548934,0.6083893799318222,0.27089302244937685,0.26833510228995067,0.18827625166244383,0.2979278600153084
1779998267073,3794,0.5050107078194493,0.8155268592353752,0.26300514887956594,0.47213426674326675,0.5071051631936151,0.26232725256282685,0.7431290094891004,0.768160536837347,0.4134466264889454,0.340652598656044,0.5267007685760297,0.3279480908066483,0.8065880626761541,0.7014913420890057,0.4924745571137154,0.5868831127408989,0.7676912413785493,0.503838195542975,0.7536585151061527,0.416077324618472,0.41640616150556153,0.6751733005298853,0.3836438930212341,0.40588910818258295,0.5318995700716707,0.39995654827617677,0.22210475140324537,0.31264456976045457,0.47138464696122623,0.23295275814359234,0.41118417971141275,0.42963813762400094,0.6632603131704341,0.7914968078170553,0.5998120940906975,0.6077309280215296,0.6510417758353957,0.5875675082230774,0.40647665356126067,0.41009850545028836,0.38608922494642833,0.6024350047491465,0.49699247718242295,0.6374270159318838,0.8281342673961123,0.4376863486749217,0.5347284029955619,0.4463373181351002,0.4711907639608433,0.5484148834380355,0.5838635158598802,0.5422805286073829,0.3120951140345117,0.6046639456651073,0.2655131943513697,0.5033535369858277,0.27424959037525376,0.3199329884806712,0.3724256716575466,0.6066101755124184,0.7905425921990258,0.5171597058748256,0.4291511495542408,0.6978821187242386
1779998267096,3858,0.36977933328781915,0.29690905389406275,0.26718467868551443,0.45664480005155633,0.372333787307336,0.290010996741431,0.31422432602780836,0.30342144717633995,0.5021649138497755,0.4380878743623584,0.35105971797282337,0.5459233775775879,0.7176641420877719,0.6232566335843517,0.6213175014738105,0.2420464781855587,0.5462937453339359,0.5408919443047734,0.20330754444704735,0.4719326406650653,0.26453551957639715,0.32701129094143633,0.6476761641785415,0.34717749299557127,0.18340578621467435,0.47706215924309614,0.4558478265889462,0.6471633182380049,0.564140195424316,0.4688511559105551,0.49229270895865396,0.5546579926133631,0.5549637934395475,0.5781781394389897,0.45166201407813183,0.6231697461559872,0.2060376621033128,0.8080544472690588,0.7542842122357105,0.6126005555716217,0.17599351863248805,0.4824830618391634,0.527740723531104,0.7653641414869138,0.5210904656528339,0.3941263141054048,0.3156374315144296,0.2456608055504203,0.2588359059467033,0.46785358336065297,0.4338928012748483,0.42622191438567353,0.4893729624834612,0.5524222642156619,0.3517416785368186,0.6485650280287129,0.6948373350717328,0.3110167066232295,0.5538161161145473,0.5391108576611627,0.4695342458802296,0.44782452050407134,0.3838306482613745,0.2428724400553212
1779998267120,3794,0.5047887372314849,0.814982752598554,0.26341288338023017,0.47205168965415817,0.5072903177621569,0.26317317307518767,0.7433275559731759,0.7683819134243505,0.4140375420036861,0.34115187748391496,0.526639359578852,0.32821858482670185,0.8060635223961392,0.701104271112614,0.4927303646508512,0.5865754065404887,0.7669587092468364,0.503638507991829,0.7534218684132469,0.41632044887563086,0.4165873036185713,0.6748484107877485,0.3837381142676007,0.4065010134481746,0.5325894709431096,0.40017845876829145,0.22246971574414603,0.3129586010235785,0.4714598665516716,0.23350722818459324,0.4113535791782094,0.4301417759965449,0.6628062995770352,0.7907957877096933,0.5993981975841287,0.6072069578879201,0.6505936015736677,0.5875750012053198,0.406917964717627,0.4102922686495626,0.3863620015835158,0.602381177945553,0.4968601781376814,0.6373320940461338,0.8276449390959166,0.4378190168690746,0.5345486554909425,0.4460544039310794,0.4707700806782705,0.5485101288134233,0.5835116695618922,0.5420366698320603,0.3124032486478463,0.6041764061182796,0.2656534563401115,0.5033032815523116,0.27475456453868935,0.32022394333175724,0.372934275938602,0.6065394310714187,0.7899250387994405,0.517182410608077,0.42944441955259016,0.6976047456680494
1779998267143,3827,0.4686338848806648,0.6584817268903785,0.28057485461670706,0.40133821915563767,0.23644313199470038,0.41013037664890684,0.9041395920976074,0.49492550020393783,0.5097353798380698,0.26228490439091395,0.05001104906776756,0.6376150335929899,0.4153224409915536,0.8076120468555921,0.357681841170654,0.9629027466792532,0.8564722246419747,0.6972145764960682,0.6076248687481467,0.3801028146242842,0.535889890075352,0.6767864659688472,0.8364849087397102,0.08590415911463944,0.6671251136386105,0.7278820683100905,0.5570851730456979,0.2585855730251426,0.9169433831770397,0.6255544515306892,0.28014265591087256,0.6743020904721365,0.36064786555823286,0.33115618464347346,0.7026694036559613,0.7303883004905325,0.7713549674444466,0.6683023948824804,0.20431408985324603,0.5155718394983154,0.3561850690166961,0.7805054764491203,0.5527082330509813,0.7273004414227666,0.7671433096748834,0.41260040411661897,0.5893262426678587,0.8602302189903919,0.5841516421415203,0.9123317816205352,0.5473685791495667,0.5985804517226962,0.5543564838187592,0.3905329245312693,0.9532010109598885,0.9399880312084655,0.261835190988195,0.5403821877997702,0.9594523790846436,0.7329015314573654,0.5235275077172662,0.2888801689342999,0.6467298868944891,0.73875327032944
1779998267166,3858,0.36985218435335687,0.29713221717465854,0.26768219398424425,0.45670983019728634,0.3728405027726322,0.29093602165907106,0.3149823112753001,0.3040896144794259,0.5027802279375911,0.4384082411589964,0.3510796793088598,0.5459881682348794,0.7174642436795449,0.623026585111071,0.6211906307400229,0.24221181159169514,0.5461896577246681,0.5411387075974976,0.20417423774396284,0.47192642327823175,0.2649550046638178,0.32726023695929796,0.6472015263486259,0.3475290182028078,0.1840028418975214,0.4770963983017095,0.4556876271158229,0.6469025579887077,0.5644041731393532,0.4694586793357898,0.49287495196858666,0.5550756827846948,0.5549549867336621,0.5782687481449593,0.45152314837092455,0.6226734074402738,0.20642065811910268,0.8074466055255846,0.7539717556350286,0.6122865810286651,0.17647441227270674,0.48220329159540415,0.5273743969852631,0.7647448230903804,0.5209232091788152,0.39415919580941816,0.3156126226951901,0.24592656786806613,0.258929192328691,0.4678345497497705,0.43392246082354213,0.42613099316721803,0.4893387241213125,0.5521941141403871,0.35181055769490244,0.6480967940217082,0.6943662968293747,0.31159054860546026,0.553987036888662,0.539304899331036,0.4695053604912361,0.44780935703466046,0.38417198681111137,0.24336447032511427
1779998267189,3794,0.5045026926098424,0.8140834118075847,0.2637681091347062,0.47211816417602337,0.507397396399893,0.2636858248170816,0.7430350914366863,0.7677693001422077,0.41460868726324623,0.34141393500657524,0.5263642048989022,0.3284798097935333,0.8053880584641098,0.7007221363558805,0.49260195488161657,0.5861662015874382,0.76660167759874,0.5039703057243852,0.753122402834891,0.41649079988341464,0.41690486231170937,0.6743771455907229,0.38379010995038504,0.40676652481503367,0.532524417535231,0.4001472390170697,0.22283005436879158,0.31321306083159656,0.4716691079315654,0.2343459144912455,0.4119051159296551,0.4302908364101331,0.6625683939733121,0.7904128966172304,0.5994031853681996,0.6070493581611903,0.6503623563703982,0.5873472238244161,0.4071216862476096,0.410341777209772,0.38642359565824796,0.6021579466421608,0.4968754519771102,0.6370221293383375,0.8273796321543605,0.43815198578053677,0.5341743532422567,0.44612233540501905,0.47079319691514293,0.5481362169933859,0.5833403330983361,0.5420786476317726,0.3127798276390072,0.6039651146054059,0.26610409109449085,0.5035002104896322,0.275170760783086,0.3207976906710952,0.3731022457576475,0.6063098727123835,0.789320786859066,0.5169181374217617,0.42943075516490614,0.6970954822146612
1779998267212,3794,0.5045674724124039,0.8141464297621124,0.2640312742825999,0.47209686509761883,0.5073727946254976,0.263941704054143,0.7427849385256631,0.7675585091666953,0.4147542044791234,0.3416619766835581,0.5265557747379264,0.3286037943946418,0.8050883575077273,0.7004616459957604,0.4927677691224571,0.5860209825208389,0.7662221565420726,0.5043180415492853,0.7530163224236148,0.41653049335994585,0.4170159637445547,0.674471922175728,0.38401752235849745,0.40684770449524044,0.5323947831670556,0.40026722912693313,0.22311176684250061,0.31327254968077284,0.4715716429870218,0.23459922863827512,0.41214239888154147,0.43025570974855665,0.6624138018294282,0.7899858859668396,0.5993462387247872,0.6071985860760816,0.6506837373433074,0.5872375216395787,0.40743578925554613,0.41043254423862846,0.3864347684571816,0.6023883232115784,0.49710051657806964,0.6368676166875026,0.8275522525222061,0.4381655828469059,0.5343197697038081,0.44649308122899595,0.47081492821926507,0.5484741956630081,0.5835711425613606,0.5423041489254814,0.3130665184458914,0.6037648979706631,0.2665780971686442,0.5036695767216636,0.27579958887772893,0.3213160087970061,0.37336101989789744,0.6062762075209788,0.7892046901941041,0.5170546279687952,0.4295466423867067,0.696993779822081
1779998267235,3858,0.36997878679026885,0.2976791324875399,0.26807590077436194,0.45666880754635514,0.3729847879279032,0.2913000641329644,0.31525936611087446,0.3043781216542742,0.5027544844503005,0.4382612742383558,0.35166811216155897,0.5458368993887576,0.7165623074075196,0.6225311730117227,0.6208653620524908,0.24254678959927264,0.5459193470727922,0.5412269642117796,0.20496260871528316,0.4718732004613263,0.26582542060977893,0.3277035488083624,0.6468094603679307,0.3478113669651271,0.18484482411789604,0.47711812458976843,0.4556154591064849,0.6461483771768586,0.5639318214715817,0.46946158660289367,0.49313013294785996,0.5548565540082302,0.5547038928676418,0.5778088920743691,0.4517277704855361,0.6223673694549001,0.20756412145488967,0.8068181138144755,0.753368803510867,0.6118913458794369,0.1771436661792704,0.48241389184567257,0.527658244367116,0.7643705487219088,0.521809611504777,0.39478438762201107,0.31614946468606114,0.2469512980558718,0.2597465590420459,0.4680098262679884,0.4343228855803857,0.42661331582492973,0.4893455809035175,0.5519805748533811,0.35237036950820705,0.6479566196149552,0.6942524448593664,0.31243830866147704,0.5542124484747227,0.5395603512051024,0.4699440823857489,0.4484898358604178,0.3848842743604147,0.2441046049572129
1779998267258,3794,0.5044746101451297,0.8134629569023664,0.2641792157857779,0.4720138675268096,0.5072093422030682,0.26430339509310974,0.7422769621072807,0.7668808849218658,0.4148871841294525,0.3417948982630342,0.5264693845265531,0.3289374086270892,0.8044708556850727,0.6999544553660918,0.4927758904027672,0.5858425128666666,0.7656824704240394,0.5042737350099258,0.7525084344085102,0.41668852754692326,0.41764847630110574,0.6741802247002798,0.3839440423682232,0.4067218060004399,0.532281931758428,0.4003528529598314,0.22327704549158334,0.31326764225534637,0.4713304930294397,0.23526700929771327,0.41221899744463397,0.4304326627188523,0.6621052694266241,0.7894067287710395,0.5989275208792428,0.6068597744319987,0.6508710713735949,0.5877258219056571,0.40758426613309984,0.4108882380860913,0.3870334054964233,0.6024236661153363,0.49736012703437055,0.6369564648481063,0.8270569988770207,0.43833603792983383,0.5342675576065092,0.4467468237470178,0.470873580324499,0.5480338487662232,0.5831578948581441,0.5419691255421054,0.3132858063770869,0.60384638817556,0.2672087540320025,0.5038829465081526,0.27633829320450354,0.32152416461601424,0.37385297218539193,0.6063329150741423,0.7888562899554196,0.5175214228266999,0.43031225417591973,0.6969819556041768
1779998267282,3858,0.3702888915514604,0.2979704279883803,0.2685828798278996,0.456633640808084,0.37321384478462394,0.2916727205447636,0.31546882145743743,0.304451520177284,0.5027463223492245,0.43828504280173347,0.35182488958977354,0.5459215953027973,0.7164184245130373,0.6224845347406694,0.6209918144200652,0.24327403622376867,0.5458973997718022,0.5411332778202838,0.2053802907550564,0.47195877620272264,0.26642049561479847,0.32824100675218665,0.6467175059118636,0.3482244257306249,0.1855034076355992,0.4769460727185574,0.45559306984646447,0.645786697610528,0.5640215461529325,0.46978950998158076,0.49317553083266635,0.5549592667082047,0.5546290913065236,0.5776211478373208,0.45186961542214554,0.6223988315994671,0.20843832841717125,0.8068017001389889,0.753031835941472,0.611788420155808,0.17828064441017533,0.4828966734637363,0.5276603418838809,0.7637648842564356,0.5216562025709117,0.3950297106594393,0.3168673489111162,0.2475069265245536,0.2602164745291153,0.4677280515106231,0.4344568915200079,0.42681162879927026,0.4898771742106546,0.5523557771792004,0.3530352768017086,0.6479186074405427,0.6943226808217217,0.31287492518418913,0.5543020190921399,0.5396275800398046,0.4698313122322133,0.4484988000864435,0.3852364179025576,0.2446820901291168
1779998267305,3795,0.3916989140606477,0.7683286309083305,0.6200654642702905,0.3030247073829034,0.7423522977846636,0.6600159395819764,0.3519508497580149,0.1643339632519476,0.705748628005101,0.2691527593574196,0.7022776019858988,0.14922985228758293,0.2936302828379339,0.41609078500532676,0.6080207875311275,0.31198750995680213,0.6832668760436373,0.45596460835108255,0.6037999880311773,0.5789627999233227,0.7086999801365014,0.6483228966683311,0.7281738190998277,0.5734277529992828,0.3984540867088572,0.734694001961951,0.7006027799994816,0.7425825014463402,0.2152922980814763,0.2140157009165142,0.5240648315647872,0.1654888665922468,0.3670860798819045,0.6147120870353738,0.28456802875035075,0.2685616788241995,0.5035887958549562,0.5723055598019443,0.2109443689499294,0.35187163593335996,0.7557915417501644,0.8360828500794945,0.7024453644770513,0.6500802102607108,0.6772075100642316,0.30920425007511954,0.5804477141318967,0.8218622625616722,0.6652001322420207,0.5778525454275019,0.7368581811922955,0.753364746743197,0.3812780283015624,0.7519279619990777,0.7766787500789143,0.6070208043785147,0.33322450524084346,0.43329957519069967,0.8158125711224634,0.36262453603878136,0.2661929085979418,0.3886909524686972,0.2589806124630748,0.7896815364704313
